ids,names
http://www.wikidata.org/entity/Q16533372,Ashley Charles
http://www.wikidata.org/entity/Q16533450,Brando Pacitto
http://www.wikidata.org/entity/Q16537308,Benjamin Winspear
http://www.wikidata.org/entity/Q16538351,Caterina Shulha
http://www.wikidata.org/entity/Q16539408,Christophe Fluder
http://www.wikidata.org/entity/Q1654200,Melisa Sözen
http://www.wikidata.org/entity/Q16542306,Claudio Nicastro
http://www.wikidata.org/entity/Q1654472,Marvin J. Chomsky
http://www.wikidata.org/entity/Q16545507,Cécile Magnet
http://www.wikidata.org/entity/Q16547791,Tomo Milicevic
http://www.wikidata.org/entity/Q165522,Stefan Wyszyński
http://www.wikidata.org/entity/Q1655499,Ian Dalrymple
http://www.wikidata.org/entity/Q1655508,Ian Feuer
http://www.wikidata.org/entity/Q1655595,Ian Michael Smith
http://www.wikidata.org/entity/Q16557549,Franco Scaldati
http://www.wikidata.org/entity/Q16560794,Giuseppe Fortis
http://www.wikidata.org/entity/Q16561393,Elisa Salinas
http://www.wikidata.org/entity/Q165644,Paul Landers
http://www.wikidata.org/entity/Q16567163,Jean-Luke Figueroa
http://www.wikidata.org/entity/Q165693,Valery Gergiev
http://www.wikidata.org/entity/Q16575982,Marcus Toji
http://www.wikidata.org/entity/Q1657601,Ignazio Spalla
http://www.wikidata.org/entity/Q16576334,Mario Conocchia
http://www.wikidata.org/entity/Q1657736,Igor Kostolevsky
http://www.wikidata.org/entity/Q165774,Jim Verraros
http://www.wikidata.org/entity/Q1657927,Vérénice Rudolph
http://www.wikidata.org/entity/Q1658304,Ilan Mitchell-Smith
http://www.wikidata.org/entity/Q16585236,Juan Vitali
http://www.wikidata.org/entity/Q1658622,Ilya Yashin
http://www.wikidata.org/entity/Q16586518,Kennedy Brice
http://www.wikidata.org/entity/Q1658701,Ill-Young Kim
http://www.wikidata.org/entity/Q16590613,Pilar Gómez Ferrer
http://www.wikidata.org/entity/Q16593584,Hilda Péter
http://www.wikidata.org/entity/Q16594250,Mila Sivatskaya
http://www.wikidata.org/entity/Q16594439,Susannah Cahalan
http://www.wikidata.org/entity/Q16595505,Renato Navarrini
http://www.wikidata.org/entity/Q16601186,Martín Rodriguez
http://www.wikidata.org/entity/Q1660319,Moamer Kasumović
http://www.wikidata.org/entity/Q1660382,Ross Thomas
http://www.wikidata.org/entity/Q16604162,Aaron Miko
http://www.wikidata.org/entity/Q166056,Cardinal Mazarin
http://www.wikidata.org/entity/Q16606238,Silvia Cohen
http://www.wikidata.org/entity/Q16609439,Tadeusz Kosarewicz
http://www.wikidata.org/entity/Q16610314,Stefano Pasetto
http://www.wikidata.org/entity/Q16610343,Stefano Scherini
http://www.wikidata.org/entity/Q1661094,Alain Macé
http://www.wikidata.org/entity/Q16611887,Nilda Raggi
http://www.wikidata.org/entity/Q16613501,Olivia Pigeot
http://www.wikidata.org/entity/Q1661392,Jiří Růžička
http://www.wikidata.org/entity/Q1661429,Marcello Fois
http://www.wikidata.org/entity/Q1661518,Thurl Bailey
http://www.wikidata.org/entity/Q16618418,Zacharjasz Muszyński
http://www.wikidata.org/entity/Q16626170,Amine Lansari
http://www.wikidata.org/entity/Q16628451,Denys Clerval
http://www.wikidata.org/entity/Q166306,Melinda Page Hamilton
http://www.wikidata.org/entity/Q1663072,Richard Poe
http://www.wikidata.org/entity/Q16631357,Jo Young-jin
http://www.wikidata.org/entity/Q16632995,Peter Grönlund
http://www.wikidata.org/entity/Q16633043,Erik Hemmendorff
http://www.wikidata.org/entity/Q16633064,Magnus von Horn
http://www.wikidata.org/entity/Q16633067,Ulf Hultberg
http://www.wikidata.org/entity/Q16633121,Johan Jonason
http://www.wikidata.org/entity/Q16633388,Ulf Ryberg
http://www.wikidata.org/entity/Q16633429,Jonathan Sjöberg
http://www.wikidata.org/entity/Q16633504,Oskar Thunberg
http://www.wikidata.org/entity/Q1663443,Ingrid Dohse
http://www.wikidata.org/entity/Q16636441,Florence Ricard
http://www.wikidata.org/entity/Q16637208,Fred Hellmich
http://www.wikidata.org/entity/Q16637217,Freddy Bournane
http://www.wikidata.org/entity/Q16637389,Frederic Souterelle
http://www.wikidata.org/entity/Q16640540,Guillaume Marquet
http://www.wikidata.org/entity/Q16641720,Hervé Laudière
http://www.wikidata.org/entity/Q16645367,Jean-Pierre Dorat
http://www.wikidata.org/entity/Q16645626,Jeanne Dandoy
http://www.wikidata.org/entity/Q1664987,Jan Klusák
http://www.wikidata.org/entity/Q166565,Mick Harvey
http://www.wikidata.org/entity/Q166568,Jo O'Meara
http://www.wikidata.org/entity/Q16657193,Howard Dimsdale
http://www.wikidata.org/entity/Q16657845,Christian Bisceglia
http://www.wikidata.org/entity/Q16657898,Spartaco Conversi
http://www.wikidata.org/entity/Q16658088,Carla Pandolfi
http://www.wikidata.org/entity/Q16659023,Asher Metchik
http://www.wikidata.org/entity/Q16661967,Magalie Lépine-Blondeau
http://www.wikidata.org/entity/Q16663136,Mark Coles Smith
http://www.wikidata.org/entity/Q16664269,Michale Boganim
http://www.wikidata.org/entity/Q16668725,Pamela Ravassard
http://www.wikidata.org/entity/Q16669977,Pierre Gerranio
http://www.wikidata.org/entity/Q16672166,Raphaël Ferret
http://www.wikidata.org/entity/Q16677381,Solal Forte
http://www.wikidata.org/entity/Q16677435,Solène Hébert
http://www.wikidata.org/entity/Q16679809,Aleksandr Naumov
http://www.wikidata.org/entity/Q16682417,Aleksandra Ovchinnikova
http://www.wikidata.org/entity/Q16682707,Vincent Ozanon
http://www.wikidata.org/entity/Q16683633,Yann Pradal
http://www.wikidata.org/entity/Q16683769,Yoo Seung-mok
http://www.wikidata.org/entity/Q1668772,Michael Mellinger
http://www.wikidata.org/entity/Q1669115,Russell Gleason
http://www.wikidata.org/entity/Q1669437,Warren Murphy
http://www.wikidata.org/entity/Q1669565,Markus Klauk
http://www.wikidata.org/entity/Q1670219,Wilfried Pucher
http://www.wikidata.org/entity/Q1670787,Norman Kaye
http://www.wikidata.org/entity/Q16707920,Vlado Černý
http://www.wikidata.org/entity/Q167094,Michael Billington
http://www.wikidata.org/entity/Q1670986,Stephen Bosustow
http://www.wikidata.org/entity/Q1671069,Ursula Lillig
http://www.wikidata.org/entity/Q16720161,Igor Shibanov
http://www.wikidata.org/entity/Q16722891,Konstantin Yushkevich
http://www.wikidata.org/entity/Q16722913,Aidan Shipley
http://www.wikidata.org/entity/Q1672343,Iradj Azimi
http://www.wikidata.org/entity/Q16727356,Badri
http://www.wikidata.org/entity/Q16728099,Jim Cliffe
http://www.wikidata.org/entity/Q16728294,Jason Cuadrado
http://www.wikidata.org/entity/Q16728531,Mukunda Michael Dewil
http://www.wikidata.org/entity/Q1672927,Irka Bochenko
http://www.wikidata.org/entity/Q16729420,Debbie Tucker Green
http://www.wikidata.org/entity/Q16729509,Rohit Gupta
http://www.wikidata.org/entity/Q16730037,Ilana Glazer
http://www.wikidata.org/entity/Q16730057,Faredoon Irani
http://www.wikidata.org/entity/Q16730245,Mike Jefferies
http://www.wikidata.org/entity/Q16730267,Jeff Jensen
http://www.wikidata.org/entity/Q16730332,Alexandra Johnes
http://www.wikidata.org/entity/Q16730577,Gautami Kapoor
http://www.wikidata.org/entity/Q16730869,I. Marlene King
http://www.wikidata.org/entity/Q16731129,Julia Kwan
http://www.wikidata.org/entity/Q16731631,Lorelei Linklater
http://www.wikidata.org/entity/Q16731761,Iain B. MacDonald
http://www.wikidata.org/entity/Q16731774,Jon Mack
http://www.wikidata.org/entity/Q16731844,Jefferson Brown
http://www.wikidata.org/entity/Q16731881,Saugat Malla
http://www.wikidata.org/entity/Q16732148,John Matthew Matthan
http://www.wikidata.org/entity/Q16732263,Kelly McCreary
http://www.wikidata.org/entity/Q16732268,John McCurry
http://www.wikidata.org/entity/Q16732431,Hansal Mehta
http://www.wikidata.org/entity/Q16732453,James Melkonian
http://www.wikidata.org/entity/Q16732582,Mike Le
http://www.wikidata.org/entity/Q16732743,Anu Mohan
http://www.wikidata.org/entity/Q16732761,Inés Molina
http://www.wikidata.org/entity/Q16732855,Mark Morgan
http://www.wikidata.org/entity/Q16733019,Nicholas Murchie
http://www.wikidata.org/entity/Q16733027,Charlie Murphyxd
http://www.wikidata.org/entity/Q16733519,Ali Nuhu
http://www.wikidata.org/entity/Q16733713,Olivia Hetreed
http://www.wikidata.org/entity/Q16733827,Oren Waters
http://www.wikidata.org/entity/Q16734166,Howy Parkins
http://www.wikidata.org/entity/Q16734247,Bhushan Patel
http://www.wikidata.org/entity/Q16734816,Kimberly Quinn
http://www.wikidata.org/entity/Q16734870,Dayahang Rai
http://www.wikidata.org/entity/Q16735026,PJ Raval
http://www.wikidata.org/entity/Q16735219,Brad Riddell
http://www.wikidata.org/entity/Q16735250,Rita Volk
http://www.wikidata.org/entity/Q16735306,Robin Schiff
http://www.wikidata.org/entity/Q16735474,Kalia Prescott
http://www.wikidata.org/entity/Q1673573,Isabell Polak
http://www.wikidata.org/entity/Q16735962,Pascaline Crêvecoeur
http://www.wikidata.org/entity/Q1673612,Isabella Parkinson
http://www.wikidata.org/entity/Q1673648,Isabelle Stever
http://www.wikidata.org/entity/Q16736692,Michael Che
http://www.wikidata.org/entity/Q16739231,Yael Reuveny
http://www.wikidata.org/entity/Q16739238,Alena Savostikova
http://www.wikidata.org/entity/Q16739662,Anna Wood
http://www.wikidata.org/entity/Q16741554,Manuel von Stürler
http://www.wikidata.org/entity/Q1674343,Ismael Khatib
http://www.wikidata.org/entity/Q1674354,Ric O'Barry
http://www.wikidata.org/entity/Q16745326,Kimberly Hebert Gregory
http://www.wikidata.org/entity/Q167464,Angela Baddeley
http://www.wikidata.org/entity/Q1674695,Ned Tanen
http://www.wikidata.org/entity/Q16750160,Radhu Karmakar
http://www.wikidata.org/entity/Q16751764,Sivakumar Vijayan
http://www.wikidata.org/entity/Q167518,Neal Cassady
http://www.wikidata.org/entity/Q167546,Lucio Dalla
http://www.wikidata.org/entity/Q1675579,Ivan Moffat
http://www.wikidata.org/entity/Q167572,Mary Carey
http://www.wikidata.org/entity/Q1677193,Jack Rosenthal
http://www.wikidata.org/entity/Q1677204,Jack Sher
http://www.wikidata.org/entity/Q1677210,Jack Sheldon
http://www.wikidata.org/entity/Q1677278,Jackie Geary
http://www.wikidata.org/entity/Q1677325,Jackson Bond
http://www.wikidata.org/entity/Q1677827,Jacqueline Macaulay
http://www.wikidata.org/entity/Q1678088,Jacques Pills
http://www.wikidata.org/entity/Q1678535,Terence Marsh
http://www.wikidata.org/entity/Q167900,Li Xiaoran
http://www.wikidata.org/entity/Q1679036,Patrick Billingsley
http://www.wikidata.org/entity/Q1679680,Wolfgang Hübsch
http://www.wikidata.org/entity/Q16799310,Hilla Medalia
http://www.wikidata.org/entity/Q168040,Amélie Nothomb
http://www.wikidata.org/entity/Q1680948,James Packer
http://www.wikidata.org/entity/Q1681532,Jan-Hendrik Kiefer
http://www.wikidata.org/entity/Q1681643,Jan Bonny
http://www.wikidata.org/entity/Q1681799,Jan Grønli
http://www.wikidata.org/entity/Q1682148,Jan Procházka
http://www.wikidata.org/entity/Q1682604,Jane Wilde Hawking
http://www.wikidata.org/entity/Q16832002,Géraldine Bonnet-Guérin
http://www.wikidata.org/entity/Q16832004,Mathieu Busson
http://www.wikidata.org/entity/Q16832010,Laura Genovino
http://www.wikidata.org/entity/Q16832012,Angela Gots
http://www.wikidata.org/entity/Q16832049,Lela Bliss
http://www.wikidata.org/entity/Q16832054,Emma Greenwell
http://www.wikidata.org/entity/Q16832233,Sadie Calvano
http://www.wikidata.org/entity/Q1683406,Jaqueline Fleming
http://www.wikidata.org/entity/Q1683481,Jared S. Gilmore
http://www.wikidata.org/entity/Q1683578,Jaromír Hanzlík
http://www.wikidata.org/entity/Q1683814,Jasmin Lord
http://www.wikidata.org/entity/Q1683871,Jason Barker
http://www.wikidata.org/entity/Q1684018,Jaspar Oertzen
http://www.wikidata.org/entity/Q1684020,John Bryan
http://www.wikidata.org/entity/Q1684316,Jay Firestone
http://www.wikidata.org/entity/Q16844129,Jerry Hoffmann
http://www.wikidata.org/entity/Q16844494,James Monroe Iglehart
http://www.wikidata.org/entity/Q168460,Luciana Pedraza
http://www.wikidata.org/entity/Q1684848,Jean-François Pouliot
http://www.wikidata.org/entity/Q1684962,Jean-Louis Costes
http://www.wikidata.org/entity/Q1685019,José Torres
http://www.wikidata.org/entity/Q1685060,Myron Levoy
http://www.wikidata.org/entity/Q1685182,Jean-Pierre Bouchard
http://www.wikidata.org/entity/Q1685312,Jean Amadou
http://www.wikidata.org/entity/Q16854358,Petr Václav
http://www.wikidata.org/entity/Q16854418,Marc Wiese
http://www.wikidata.org/entity/Q16855373,Toulou Kiki
http://www.wikidata.org/entity/Q1685876,John Kander
http://www.wikidata.org/entity/Q16859022,Jean-Philippe Ricci
http://www.wikidata.org/entity/Q16862810,Piper Curda
http://www.wikidata.org/entity/Q1686347,Jeff Morrow
http://www.wikidata.org/entity/Q1686351,Jeff Pilson
http://www.wikidata.org/entity/Q1686370,Jeff Tweedy
http://www.wikidata.org/entity/Q168663,Saadi Yacef
http://www.wikidata.org/entity/Q16866317,Mark Gill
http://www.wikidata.org/entity/Q16867306,Daniel Svoboda
http://www.wikidata.org/entity/Q1686899,Jenna Russell
http://www.wikidata.org/entity/Q1687065,Louis Edemann
http://www.wikidata.org/entity/Q16875332,Neal Scanlan
http://www.wikidata.org/entity/Q16875334,Christopher Scarabosio
http://www.wikidata.org/entity/Q16876008,Jonathan Lisecki
http://www.wikidata.org/entity/Q1687603,Jer Adrianne Lelliott
http://www.wikidata.org/entity/Q1687608,Jeremy Mockridge
http://www.wikidata.org/entity/Q1687756,Jerome Thoms
http://www.wikidata.org/entity/Q1687847,Jerry Leichtling
http://www.wikidata.org/entity/Q1687876,Jerry Trimble
http://www.wikidata.org/entity/Q1688172,Judy Nugent
http://www.wikidata.org/entity/Q1688198,Jesse Warn
http://www.wikidata.org/entity/Q1688288,Jessika Cardinahl
http://www.wikidata.org/entity/Q16885569,John Rice
http://www.wikidata.org/entity/Q16885590,Shahabaz Aman
http://www.wikidata.org/entity/Q16886098,Rebecca Thomas
http://www.wikidata.org/entity/Q16886213,Michael Tucker
http://www.wikidata.org/entity/Q1688623,Stephen Taylor
http://www.wikidata.org/entity/Q1688694,Yevgeni Grishkovetz
http://www.wikidata.org/entity/Q16887025,Edson Williams
http://www.wikidata.org/entity/Q16887679,Gábor N. Forgács
http://www.wikidata.org/entity/Q16887870,Sibylle Brunner
http://www.wikidata.org/entity/Q1688887,Michael O'Herlihy
http://www.wikidata.org/entity/Q1688983,Jill Bennett
http://www.wikidata.org/entity/Q1689081,Jim Dale
http://www.wikidata.org/entity/Q1689140,Jim Lemley
http://www.wikidata.org/entity/Q1689160,Jim McManus
http://www.wikidata.org/entity/Q16893047,Emin Gursoy
http://www.wikidata.org/entity/Q16897820,Cristela Alonzo
http://www.wikidata.org/entity/Q16902098,Bharat Singh
http://www.wikidata.org/entity/Q1690383,Joachim Raaf
http://www.wikidata.org/entity/Q169050,Zdeněk Podhůrský
http://www.wikidata.org/entity/Q1690511,Joachim Tennstedt
http://www.wikidata.org/entity/Q169069,Zdeněk Troška
http://www.wikidata.org/entity/Q16910067,Sanjoy
http://www.wikidata.org/entity/Q16910914,Brock Norman Brock
http://www.wikidata.org/entity/Q16911389,Giuliano Pannuti
http://www.wikidata.org/entity/Q1691197,Jochen Stern
http://www.wikidata.org/entity/Q1691313,Joe Absolom
http://www.wikidata.org/entity/Q1691492,Joe Klein
http://www.wikidata.org/entity/Q16916370,Hugh Attwooll
http://www.wikidata.org/entity/Q1691680,Joel Beckett
http://www.wikidata.org/entity/Q1692089,Johan Söderberg
http://www.wikidata.org/entity/Q16922658,Keung Kwok Man
http://www.wikidata.org/entity/Q16923350,Chiao Chiao
http://www.wikidata.org/entity/Q1693403,Konstantin Raikin
http://www.wikidata.org/entity/Q16934891,Alexandru Radu
http://www.wikidata.org/entity/Q16935142,Steven Naifeh
http://www.wikidata.org/entity/Q16938121,Ági Gubik
http://www.wikidata.org/entity/Q16939835,Cláudio Jaborandy
http://www.wikidata.org/entity/Q16940045,Ghilherme Lobo
http://www.wikidata.org/entity/Q16940122,Fábio Audi
http://www.wikidata.org/entity/Q16941939,Esteve Soler
http://www.wikidata.org/entity/Q1694314,John Zaremba
http://www.wikidata.org/entity/Q16944494,Mahmoud Sabbagh
http://www.wikidata.org/entity/Q16957116,Oto Klempíř
http://www.wikidata.org/entity/Q169717,Kim Jae-joong
http://www.wikidata.org/entity/Q1697471,Johannes F. Sievert
http://www.wikidata.org/entity/Q16978733,Shin Dong-mi
http://www.wikidata.org/entity/Q1697923,Stefan Dähnert
http://www.wikidata.org/entity/Q16980178,Chelsey Reist
http://www.wikidata.org/entity/Q1698350,Johannes Schmid
http://www.wikidata.org/entity/Q16983758,Hanna Lekander
http://www.wikidata.org/entity/Q1698521,John Arnold
http://www.wikidata.org/entity/Q16987863,Juha-Pekka Mikkola
http://www.wikidata.org/entity/Q16987992,Juho Milonoff
http://www.wikidata.org/entity/Q16989366,Juuli Niemi
http://www.wikidata.org/entity/Q16989371,Raimo O. Niemi
http://www.wikidata.org/entity/Q16989547,Taisto Oksanen
http://www.wikidata.org/entity/Q16990200,Pamela Roylance
http://www.wikidata.org/entity/Q16990251,Marko Röhr
http://www.wikidata.org/entity/Q16990613,Kari Sorvali
http://www.wikidata.org/entity/Q16990779,Raija Talvio
http://www.wikidata.org/entity/Q16990877,Ville Tiihonen
http://www.wikidata.org/entity/Q16991154,Puntti Valtonen
http://www.wikidata.org/entity/Q1699167,John Arnold
http://www.wikidata.org/entity/Q1699301,John Bell
http://www.wikidata.org/entity/Q1699442,John Bryant
http://www.wikidata.org/entity/Q16994421,John Brownjohn
http://www.wikidata.org/entity/Q1699517,John Cairney
http://www.wikidata.org/entity/Q17001377,Paul Christie
http://www.wikidata.org/entity/Q1700485,John Hopkins
http://www.wikidata.org/entity/Q17005758,Adam Long
http://www.wikidata.org/entity/Q1700581,John J. Mescall
http://www.wikidata.org/entity/Q17008743,Wang Xiaoli
http://www.wikidata.org/entity/Q1700895,John Lutz
http://www.wikidata.org/entity/Q1701437,John Pinette
http://www.wikidata.org/entity/Q1702018,John Victor Mackay
http://www.wikidata.org/entity/Q1702241,John Young
http://www.wikidata.org/entity/Q1702369,Johnny O
http://www.wikidata.org/entity/Q1702610,Joko Winterscheidt
http://www.wikidata.org/entity/Q1702743,Jon Briddell
http://www.wikidata.org/entity/Q1703133,Jonathan Craven
http://www.wikidata.org/entity/Q1703573,Jophi Ries
http://www.wikidata.org/entity/Q17036678,Isabel Rocatti
http://www.wikidata.org/entity/Q17037495,Roopesh Peethambaran
http://www.wikidata.org/entity/Q17037816,Alex Jacobs
http://www.wikidata.org/entity/Q17045468,Àlex Maruny
http://www.wikidata.org/entity/Q17046429,Ulaş Cihan Şimşek
http://www.wikidata.org/entity/Q1704894,Josef Illík
http://www.wikidata.org/entity/Q17058211,Jørn Faurschou
http://www.wikidata.org/entity/Q17058226,Scott Fern
http://www.wikidata.org/entity/Q1706471,Joseph Anthony
http://www.wikidata.org/entity/Q1706814,Joseph D. Reitman
http://www.wikidata.org/entity/Q17080342,Sagar Sarhadi
http://www.wikidata.org/entity/Q1708406,Josephine Jacob
http://www.wikidata.org/entity/Q17084576,Mike S. Ryan
http://www.wikidata.org/entity/Q170846,Elizabeth Báthory
http://www.wikidata.org/entity/Q1708536,Joshua Alba
http://www.wikidata.org/entity/Q17089131,Antonio Tublén
http://www.wikidata.org/entity/Q17090428,Aashish Singh
http://www.wikidata.org/entity/Q1709189,José Fonseca e Costa
http://www.wikidata.org/entity/Q17098501,Knut Joner
http://www.wikidata.org/entity/Q17098673,Karin Julsrud
http://www.wikidata.org/entity/Q1709892,Harold Hopkins
http://www.wikidata.org/entity/Q1709931,Billy Miller
http://www.wikidata.org/entity/Q1709956,Mark Hellinger
http://www.wikidata.org/entity/Q17099829,Yuri Neyman
http://www.wikidata.org/entity/Q1710007,Joy Smithers
http://www.wikidata.org/entity/Q17103637,G P Huntley
http://www.wikidata.org/entity/Q17103752,Marko Iversen Kanic
http://www.wikidata.org/entity/Q17106587,Sverre Porsanger
http://www.wikidata.org/entity/Q17106851,Nini Bull Robsahm
http://www.wikidata.org/entity/Q17107024,Benjamin Røsler
http://www.wikidata.org/entity/Q17107287,Rasmus A. Sivertsen
http://www.wikidata.org/entity/Q17109874,Trude Bjercke Strøm
http://www.wikidata.org/entity/Q1711073,Judith Rosmair
http://www.wikidata.org/entity/Q1711311,Tuomas Kyrö
http://www.wikidata.org/entity/Q17113457,Lasse Valdal
http://www.wikidata.org/entity/Q1711445,Ross Bleckner
http://www.wikidata.org/entity/Q1711811,Julia Beerhold
http://www.wikidata.org/entity/Q1711898,Julia Reichert
http://www.wikidata.org/entity/Q1711924,Julia Stemberger
http://www.wikidata.org/entity/Q17121919,Ruben Smit
http://www.wikidata.org/entity/Q1712227,Julien Carette
http://www.wikidata.org/entity/Q1712251,Julien Josephson
http://www.wikidata.org/entity/Q1712292,Juliette Arnaud
http://www.wikidata.org/entity/Q1712569,Julius Drake
http://www.wikidata.org/entity/Q17126570,Ringan Ledwidge
http://www.wikidata.org/entity/Q17127031,Camilla Waldman
http://www.wikidata.org/entity/Q1712965,Tamer Yiğit
http://www.wikidata.org/entity/Q1713608,Junis Marlon
http://www.wikidata.org/entity/Q1714212,Justin Lazard
http://www.wikidata.org/entity/Q17143133,John Woolf
http://www.wikidata.org/entity/Q17146814,Evan Jonigkeit
http://www.wikidata.org/entity/Q171479,Jean-Louis Schlesser
http://www.wikidata.org/entity/Q17148302,Marc Martínez
http://www.wikidata.org/entity/Q17149414,Tod Lending
http://www.wikidata.org/entity/Q17151194,Joe Egender
http://www.wikidata.org/entity/Q17151600,Claire van Kampen
http://www.wikidata.org/entity/Q17155576,Lena Hall
http://www.wikidata.org/entity/Q171556,Yves Saint Laurent
http://www.wikidata.org/entity/Q17166314,Peggy Miley
http://www.wikidata.org/entity/Q17171160,Ralph Peduto
http://www.wikidata.org/entity/Q17175660,Caroline Clerc
http://www.wikidata.org/entity/Q1717612,Vladimir Antonik
http://www.wikidata.org/entity/Q17180755,Guy Magar
http://www.wikidata.org/entity/Q17181111,Ine F. Jansen
http://www.wikidata.org/entity/Q17183005,Frank Harts
http://www.wikidata.org/entity/Q17184159,Till Schauder
http://www.wikidata.org/entity/Q1718539,Regina Ziegler
http://www.wikidata.org/entity/Q1718756,Peter Gauhe
http://www.wikidata.org/entity/Q17198673,Kevin Ryan
http://www.wikidata.org/entity/Q17198704,Anand Shankar
http://www.wikidata.org/entity/Q171998,Jean Todt
http://www.wikidata.org/entity/Q1720689,Peter Steinbach
http://www.wikidata.org/entity/Q1720872,Rodolfo Acosta
http://www.wikidata.org/entity/Q1721311,Kai Lentrodt
http://www.wikidata.org/entity/Q1721319,Kai Malina
http://www.wikidata.org/entity/Q17217777,Takeo Murata
http://www.wikidata.org/entity/Q172248,Marcus Junius Brutus
http://www.wikidata.org/entity/Q1722819,Udo Thomer
http://www.wikidata.org/entity/Q17228286,Rostislav Osička
http://www.wikidata.org/entity/Q1723121,Laurel Hester
http://www.wikidata.org/entity/Q17232632,Asia Luna Mohmand
http://www.wikidata.org/entity/Q1724209,Wolf-Niklas Schykowski
http://www.wikidata.org/entity/Q172475,Rodger Ward
http://www.wikidata.org/entity/Q172505,Astor Piazzolla
http://www.wikidata.org/entity/Q17270045,Robert North
http://www.wikidata.org/entity/Q17276570,Klaus Hoser
http://www.wikidata.org/entity/Q17277429,Margherita Vicario
http://www.wikidata.org/entity/Q17279280,Carlyle Eubank
http://www.wikidata.org/entity/Q17279326,Shep Gordon
http://www.wikidata.org/entity/Q17279999,Marco D'Amore
http://www.wikidata.org/entity/Q17284904,Leonardo Della Bianca
http://www.wikidata.org/entity/Q17284938,Marco Filiberti
http://www.wikidata.org/entity/Q17285457,Emanuele Salce
http://www.wikidata.org/entity/Q17285698,David Pinner
http://www.wikidata.org/entity/Q17288447,Robert Shields
http://www.wikidata.org/entity/Q1729384,K. Asif
http://www.wikidata.org/entity/Q1729406,Karin Boyd
http://www.wikidata.org/entity/Q1729947,Karl-Heinz Peters
http://www.wikidata.org/entity/Q17300499,Steve Viksten
http://www.wikidata.org/entity/Q17304620,Bill Roe
http://www.wikidata.org/entity/Q17308972,Brian Drolet
http://www.wikidata.org/entity/Q17310508,Bernd Birkhahn
http://www.wikidata.org/entity/Q17312130,Lia Bugnar
http://www.wikidata.org/entity/Q17318822,Patralekha Paul
http://www.wikidata.org/entity/Q17319018,Lin Tucci
http://www.wikidata.org/entity/Q173214,Frank Williams
http://www.wikidata.org/entity/Q1732240,Karl Löb
http://www.wikidata.org/entity/Q17325031,Marie Rosa Tietjen
http://www.wikidata.org/entity/Q17326458,Susanna Salonen
http://www.wikidata.org/entity/Q1733298,Karl-Walter Sprungala
http://www.wikidata.org/entity/Q17338737,Thilo Rothkirch
http://www.wikidata.org/entity/Q17341411,Niccolò Calvagna
http://www.wikidata.org/entity/Q17350556,Francis Ducharme
http://www.wikidata.org/entity/Q17350648,Lowell S. Hawley
http://www.wikidata.org/entity/Q17350922,Linda Gaye Scott
http://www.wikidata.org/entity/Q17352993,Marc Schlegel
http://www.wikidata.org/entity/Q17353193,Julia Molkhou
http://www.wikidata.org/entity/Q17354467,Éric Bernard
http://www.wikidata.org/entity/Q17354620,Joël Franka
http://www.wikidata.org/entity/Q1735703,Kate O'Toole
http://www.wikidata.org/entity/Q1735906,Katharina Hauck
http://www.wikidata.org/entity/Q1735922,Katharina Kaali
http://www.wikidata.org/entity/Q1735993,Katharina Seyferth
http://www.wikidata.org/entity/Q17362506,Katariina Unt
http://www.wikidata.org/entity/Q1736614,Katja Bürkle
http://www.wikidata.org/entity/Q1736694,Katrin Bauerfeind
http://www.wikidata.org/entity/Q17371703,Vladimir Sychyov
http://www.wikidata.org/entity/Q17372556,Anup Singh
http://www.wikidata.org/entity/Q17374209,Christophe Tek
http://www.wikidata.org/entity/Q17375749,Danilo Mattei
http://www.wikidata.org/entity/Q1737653,Stefan Weigl
http://www.wikidata.org/entity/Q17377232,Pierre Poirot
http://www.wikidata.org/entity/Q17378217,David Miranda
http://www.wikidata.org/entity/Q17378805,Senna Borsato
http://www.wikidata.org/entity/Q1738305,Kelly Connell
http://www.wikidata.org/entity/Q1738324,Kelly Reno
http://www.wikidata.org/entity/Q17385647,Carl Beukes
http://www.wikidata.org/entity/Q17385834,Joe Dietl
http://www.wikidata.org/entity/Q1738587,Ken Clark
http://www.wikidata.org/entity/Q17386297,Shani Rigsbee
http://www.wikidata.org/entity/Q1738645,Kenneth Marshall
http://www.wikidata.org/entity/Q17386480,Claudia O'Doherty
http://www.wikidata.org/entity/Q17386521,Garry Pastore
http://www.wikidata.org/entity/Q1738838,Kenneth Bi
http://www.wikidata.org/entity/Q17388501,Julia Chantrey
http://www.wikidata.org/entity/Q1738980,Kenny Morrison
http://www.wikidata.org/entity/Q1738987,Kenny Vance
http://www.wikidata.org/entity/Q1739412,Alice Arlen
http://www.wikidata.org/entity/Q1739736,Kerwin Mathews
http://www.wikidata.org/entity/Q17397684,Marc Shmuger
http://www.wikidata.org/entity/Q17399671,Barbora Srncová
http://www.wikidata.org/entity/Q17399685,Paula Wild
http://www.wikidata.org/entity/Q1739986,Ketti Frings
http://www.wikidata.org/entity/Q17402715,Christine Noonan
http://www.wikidata.org/entity/Q17403159,Tahir Bhasin
http://www.wikidata.org/entity/Q17403494,Meghan Trainor
http://www.wikidata.org/entity/Q17410,Zhou Enlai
http://www.wikidata.org/entity/Q17413640,Emma Tate
http://www.wikidata.org/entity/Q17414756,Kabir Sadanand
